LeadTime,ArrivalDateMonth,StaysInWeekendNights,StaysInWeekNights,Adults,Children,Babies,Meal,Country,MarketSegment,DistributionChannel,IsRepeatedGuest,PreviousCancellations,PreviousBookingsNotCanceled,ReservedRoomType,BookingChanges,DepositType,Agent,Company,CustomerType,ADR,RequiredCarParkingSpaces,TotalOfSpecialRequests,ReservationStatus,ChangedRoom,StayChanges,ReservationMonth
68.0,March,1,2,2.0,0.0,0.0,BB,Germany,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,105.3,1,0,Check-Out,0,No Changes,January
91.0,June,1,1,2.0,0.0,0.0,SC,France,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,116.1,0,0,Canceled,0,No Changes,March
64.0,September,0,2,1.0,0.0,0.0,BB,National,Online TA,TA/TO,0,0,0,A,1,No Deposit,other_Agent,no_Company,Contract,190.0,0,1,Check-Out,1,No Changes,July
38.0,September,1,1,2.0,0.0,0.0,SC,Other_Asia,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,112.59,0,0,Canceled,0,No Changes,August
115.0,March,2,0,1.0,0.0,0.0,BB,National,Groups,TA/TO,0,1,0,A,0,Non Refund,other_Agent,no_Company,Transient,70.0,0,0,Canceled,0,No Changes,November
115.0,February,2,2,1.0,0.0,0.0,BB,Other_Africa,Offline TA/TO,TA/TO,0,0,0,A,1,No Deposit,other_Agent,no_Company,Transient-Party,76.0,0,0,Check-Out,0,No Changes,November
104.0,June,2,3,2.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,0,0,Other,0,No Deposit,other_Agent,no_Company,Transient,112.5,0,0,Check-Out,0,No Changes,February
164.0,September,2,2,2.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,D,0,No Deposit,other_Agent,no_Company,Transient,126.9,0,1,Check-Out,0,No Changes,April
19.0,September,1,1,2.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,48.0,0,0,Canceled,0,No Changes,September
52.0,March,1,1,1.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,other_Agent,no_Company,Transient,80.0,0,0,Canceled,0,No Changes,January
145.0,April,2,5,2.0,0.0,0.0,BB,Germany,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,89.1,0,0,Check-Out,0,No Changes,November
1.0,October,0,1,2.0,0.0,0.0,BB,National,Direct,Direct,0,0,0,A,0,No Deposit,no_Agent,no_Company,Transient,129.0,0,1,Check-Out,0,No Changes,October
95.0,November,0,1,1.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,No Deposit,no_Agent,no_Company,Transient-Party,75.0,0,0,Canceled,0,No Changes,August
270.0,April,0,4,2.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,62.8,0,0,Canceled,0,No Changes,July
61.0,July,1,1,2.0,0.0,0.0,BB,Spain,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,105.3,0,0,Canceled,0,No Changes,May
95.0,November,0,1,1.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,No Deposit,no_Agent,no_Company,Transient-Party,75.0,0,0,Canceled,0,No Changes,August
454.0,October,0,2,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,Non Refund,other_Agent,no_Company,Transient,62.0,0,0,Canceled,0,No Changes,July
8.0,December,0,2,1.0,0.0,0.0,SC,Spain,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,54.4,0,0,Check-Out,0,No Changes,December
41.0,August,0,2,1.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,0.0,0,0,Check-Out,0,No Changes,July
327.0,September,0,2,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,1,0,A,0,Non Refund,other_Agent,no_Company,Transient-Party,62.0,0,0,Canceled,0,No Changes,October
14.0,September,0,3,1.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Contract,114.0,0,1,Check-Out,0,No Changes,September
0.0,January,0,1,2.0,0.0,0.0,SC,National,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,79.2,0,0,Check-Out,1,No Changes,January
159.0,July,1,3,2.0,1.0,0.0,BB,France,Direct,Direct,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,115.5,1,1,Check-Out,0,No Changes,February
286.0,May,0,4,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,101.0,0,0,Canceled,0,No Changes,July
0.0,August,0,1,2.0,0.0,0.0,BB,National,Direct,Direct,0,0,0,D,0,No Deposit,no_Agent,no_Company,Transient,148.0,0,1,Check-Out,0,No Changes,August
359.0,October,2,0,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,1,0,A,0,Non Refund,other_Agent,no_Company,Transient,60.0,0,0,Canceled,0,No Changes,October
38.0,March,0,2,2.0,1.0,0.0,BB,Other_Asia,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,143.1,0,2+,Check-Out,1,No Changes,February
77.0,May,2,0,2.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,D,0,No Deposit,other_Agent,no_Company,Transient,140.4,0,0,Check-Out,0,No Changes,February
78.0,May,1,3,2.0,0.0,0.0,BB,Germany,Offline TA/TO,TA/TO,0,0,0,A,2+,No Deposit,other_Agent,no_Company,Transient,100.0,0,0,Check-Out,0,No Changes,March
15.0,January,0,1,2.0,0.0,0.0,SC,National,Online TA,TA/TO,0,0,0,A,2+,No Deposit,other_Agent,no_Company,Transient-Party,86.0,1,1,Check-Out,0,No Changes,January
69.0,February,2,4,2.0,1.0,0.0,BB,National,Direct,Direct,0,0,0,A,0,No Deposit,no_Agent,no_Company,Transient,94.2,0,1,Canceled,0,No Changes,December
25.0,September,0,1,2.0,0.0,0.0,BB,National,Direct,Direct,0,0,0,A,1,No Deposit,other_Agent,no_Company,Transient,168.0,1,2+,Check-Out,1,No Changes,August
365.0,October,1,1,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,1,0,A,0,Non Refund,other_Agent,no_Company,Transient,62.8,0,0,Canceled,0,No Changes,October
83.0,November,0,3,2.0,0.0,0.0,BB,United_Kingdom,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,93.6,0,1,Canceled,0,No Changes,September
31.0,January,2,3,2.0,0.0,0.0,BB,France,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,88.4,0,1,Canceled,0,No Changes,December
17.0,December,0,2,2.0,0.0,0.0,SC,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,120.0,0,1,Check-Out,0,No Changes,December
395.0,May,0,3,2.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,90.0,0,0,Canceled,0,No Changes,April
110.0,April,2,3,1.0,0.0,0.0,BB,United_Kingdom,Direct,Direct,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,100.8,0,1,Check-Out,0,No Changes,January
30.0,September,2,2,2.0,0.0,0.0,BB,United_Kingdom,Online TA,TA/TO,0,0,0,D,0,No Deposit,other_Agent,no_Company,Transient,92.25,0,1,Check-Out,0,No Changes,August
208.0,August,1,2,2.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,80.1,0,1,Check-Out,0,No Changes,February
159.0,April,0,2,2.0,1.0,0.0,BB,France,Direct,Direct,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,114.0,0,0,Check-Out,0,No Changes,November
1.0,February,1,0,2.0,0.0,0.0,SC,Other_Americas,Direct,Direct,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,107.0,0,0,Check-Out,0,No Changes,February
0.0,June,0,2,1.0,0.0,0.0,BB,Other_Europe,Aviation,Corporate,0,0,0,A,0,No Deposit,no_Agent,other_Company,Transient,95.0,0,0,Check-Out,0,No Changes,June
48.0,February,0,2,1.0,0.0,0.0,BB,Spain,Groups,TA/TO,0,0,0,A,0,No Deposit,no_Agent,no_Company,Transient-Party,65.0,0,1,Check-Out,0,No Changes,January
66.0,March,1,2,2.0,0.0,0.0,BB,France,Groups,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,80.0,0,1,Check-Out,0,No Changes,January
273.0,July,0,2,1.0,0.0,0.0,HB,National,Offline TA/TO,TA/TO,0,0,0,A,1,No Deposit,other_Agent,no_Company,Transient-Party,87.0,0,0,Check-Out,0,No Changes,October
104.0,May,1,2,1.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,Non Refund,no_Agent,no_Company,Transient,160.0,0,0,Canceled,0,No Changes,January
270.0,April,0,4,3.0,0.0,0.0,BB,Other_Europe,Offline TA/TO,TA/TO,0,0,0,A,1,No Deposit,other_Agent,no_Company,Transient-Party,110.0,0,0,Check-Out,1,No Changes,July
140.0,November,0,3,1.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,1,No Deposit,other_Agent,no_Company,Transient-Party,65.0,0,0,Check-Out,0,No Changes,July
215.0,November,1,1,2.0,0.0,0.0,BB,Other_Europe,Groups,Corporate,0,0,0,A,0,No Deposit,no_Agent,other_Company,Transient,85.0,0,0,Check-Out,0,No Changes,April
137.0,August,1,0,2.0,0.0,0.0,BB,United_Kingdom,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,76.5,0,0,Check-Out,0,No Changes,April
8.0,March,0,4,2.0,0.0,0.0,BB,France,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,96.05,0,0,Canceled,0,No Changes,February
405.0,August,0,2,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,Non Refund,other_Agent,no_Company,Transient,62.0,0,0,Canceled,0,No Changes,July
41.0,March,2,1,2.0,0.0,0.0,BB,Other_Europe,Corporate,TA/TO,0,0,0,A,0,No Deposit,no_Agent,other_Company,Transient-Party,85.67,0,0,Check-Out,0,No Changes,February
308.0,November,0,3,2.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,78.3,0,1,Check-Out,0,No Changes,January
92.0,April,1,2,2.0,0.0,0.0,BB,Other_Europe,Direct,Direct,0,0,0,A,1,No Deposit,other_Agent,no_Company,Transient,12.0,0,0,Check-Out,0,No Changes,January
110.0,June,1,1,2.0,0.0,0.0,SC,Other_Asia,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,108.0,0,1,Check-Out,0,No Changes,March
47.0,October,1,3,2.0,0.0,0.0,BB,Other_Europe,Offline TA/TO,TA/TO,0,0,0,Other,0,No Deposit,other_Agent,no_Company,Transient,72.36,0,1,Check-Out,0,No Changes,September
258.0,February,0,1,2.0,0.0,0.0,SC,United_Kingdom,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,79.2,0,2+,Check-Out,0,No Changes,June
17.0,November,2,1,2.0,0.0,0.0,SC,Other_Asia,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,88.0,0,1,Canceled,0,No Changes,October
423.0,May,0,1,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,Non Refund,other_Agent,no_Company,Transient,90.0,0,0,Canceled,0,No Changes,March
152.0,May,0,3,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,Non Refund,other_Agent,no_Company,Transient,100.0,0,0,Canceled,0,No Changes,December
158.0,May,0,2,1.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,Non Refund,other_Agent,no_Company,Transient,130.0,0,0,Canceled,0,No Changes,December
119.0,July,2,2,3.0,0.0,0.0,BB,Other_Asia,Online TA,TA/TO,0,0,0,D,0,No Deposit,other_Agent,no_Company,Transient,171.0,0,2+,Check-Out,0,No Changes,March
268.0,October,1,1,2.0,0.0,0.0,SC,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,95.4,0,0,Canceled,0,No Changes,January
215.0,August,1,3,2.0,1.0,0.0,BB,United_Kingdom,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,106.25,0,1,Canceled,0,No Changes,January
92.0,August,1,0,3.0,0.0,0.0,BB,Other_Americas,Online TA,TA/TO,0,0,0,D,0,No Deposit,other_Agent,no_Company,Transient,150.3,0,0,Canceled,0,No Changes,May
5.0,January,3+,6+,2.0,1.0,0.0,BB,Other_Africa,Online TA,TA/TO,0,0,0,Other,1,No Deposit,other_Agent,no_Company,Transient,223.0,0,0,Check-Out,1,No Changes,January
19.0,July,2,2,3.0,0.0,0.0,BB,Spain,Online TA,TA/TO,0,0,0,D,0,No Deposit,other_Agent,no_Company,Transient,187.0,0,2+,Check-Out,0,No Changes,June
179.0,July,2,5,2.0,1.0,0.0,BB,Other_Europe,Direct,Direct,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,93.75,0,2+,Check-Out,0,No Changes,January
15.0,February,2,5,1.0,0.0,0.0,SC,National,Online TA,TA/TO,0,0,0,A,1,No Deposit,other_Agent,no_Company,Transient,65.2,0,1,Check-Out,1,No Changes,January
89.0,April,2,2,2.0,0.0,0.0,BB,Spain,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,65.13,0,1,Check-Out,0,No Changes,January
58.0,February,0,4,2.0,0.0,0.0,BB,Other_Asia,Online TA,TA/TO,0,0,0,Other,1,No Deposit,other_Agent,no_Company,Transient,116.88,0,0,Check-Out,0,No Changes,January
87.0,April,0,4,3.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,D,0,No Deposit,other_Agent,no_Company,Transient,121.8,0,2+,Check-Out,0,No Changes,January
386.0,October,2,0,2.0,0.0,0.0,HB,Germany,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,115.0,0,1,Check-Out,0,No Changes,October
126.0,June,0,2,1.0,0.0,0.0,BB,Germany,Online TA,TA/TO,0,0,0,A,1,No Deposit,other_Agent,no_Company,Transient-Party,117.0,0,0,Check-Out,0,No Changes,February
434.0,June,2,1,2.0,0.0,0.0,BB,United_Kingdom,Groups,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,112.67,0,1,Check-Out,0,No Changes,March
28.0,March,0,3,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,Non Refund,no_Agent,no_Company,Transient,95.0,0,0,Canceled,0,No Changes,February
180.0,August,0,3,2.0,0.0,0.0,BB,United_Kingdom,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,80.1,0,1,Check-Out,0,No Changes,February
9.0,May,0,1,2.0,0.0,0.0,BB,National,Online TA,TA/TO,0,0,0,A,1,No Deposit,other_Agent,no_Company,Transient,117.9,0,1,Check-Out,0,No Changes,May
28.0,February,1,2,3.0,0.0,0.0,BB,Spain,Online TA,TA/TO,0,0,0,D,0,No Deposit,other_Agent,no_Company,Transient,125.77,0,1,Canceled,0,No Changes,January
3.0,February,1,1,1.0,0.0,0.0,BB,France,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,86.0,0,1,Check-Out,0,No Changes,January
183.0,October,0,3,1.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,103.5,0,2+,Canceled,0,No Changes,April
68.0,February,0,2,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,1,0,A,0,Non Refund,other_Agent,no_Company,Transient,75.0,0,0,Canceled,0,No Changes,December
105.0,May,0,2,1.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,no_Agent,no_Company,Transient,160.0,0,0,Canceled,0,No Changes,February
151.0,March,1,1,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,95.0,0,0,Check-Out,0,No Changes,October
90.0,March,1,3,2.0,0.0,0.0,BB,France,Online TA,TA/TO,0,0,0,D,0,No Deposit,other_Agent,no_Company,Transient,100.3,0,1,Canceled,0,No Changes,December
137.0,June,0,2,2.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,other_Agent,no_Company,Transient,125.0,0,0,Canceled,0,No Changes,February
0.0,September,0,1,1.0,0.0,0.0,BB,National,Direct,Direct,0,0,0,A,0,No Deposit,no_Agent,no_Company,Transient,147.0,0,0,Check-Out,0,No Changes,September
13.0,January,0,3,0.0,1.0,0.0,BB,National,Online TA,TA/TO,0,0,0,Other,0,No Deposit,other_Agent,no_Company,Transient-Party,77.25,0,0,Check-Out,0,No Changes,January
75.0,October,1,5,2.0,0.0,0.0,BB,Germany,Offline TA/TO,TA/TO,0,0,0,Other,0,No Deposit,other_Agent,no_Company,Transient,67.83,0,0,Check-Out,0,No Changes,August
150.0,June,2,3,1.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,no_Agent,no_Company,Transient,120.0,0,0,Canceled,0,No Changes,January
161.0,June,1,3,2.0,0.0,0.0,HB,National,Online TA,TA/TO,0,0,0,D,0,No Deposit,other_Agent,no_Company,Transient,126.13,0,2+,Canceled,0,No Changes,January
216.0,August,1,5,1.0,1.0,0.0,BB,United_Kingdom,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,90.09,0,2+,Check-Out,0,No Changes,January
147.0,July,0,2,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,1,0,A,0,No Deposit,other_Agent,no_Company,Transient,75.0,0,0,Canceled,0,No Changes,February
213.0,June,0,3,2.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,other_Agent,no_Company,Transient,130.0,0,0,Canceled,0,No Changes,November
281.0,July,2,2,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,1,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,62.0,0,0,Canceled,0,No Changes,October
54.0,July,1,2,1.0,0.0,0.0,BB,National,Online TA,TA/TO,0,0,0,A,1,No Deposit,other_Agent,no_Company,Transient,95.0,0,0,Check-Out,0,No Changes,June
131.0,August,2,1,2.0,0.0,0.0,HB,Other_Europe,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,94.5,0,0,Canceled,0,No Changes,April
302.0,May,0,2,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,Non Refund,other_Agent,no_Company,Transient,62.0,0,0,Canceled,0,No Changes,July
2.0,February,0,2,2.0,0.0,0.0,BB,France,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,87.0,0,0,Check-Out,1,No Changes,February
38.0,September,0,3,2.0,0.0,0.0,BB,Other_Asia,Online TA,TA/TO,0,0,0,D,0,No Deposit,other_Agent,no_Company,Transient,136.8,0,1,Check-Out,0,No Changes,July
29.0,October,1,1,2.0,0.0,0.0,BB,France,Online TA,TA/TO,0,0,0,D,0,No Deposit,other_Agent,no_Company,Transient,154.5,0,1,Canceled,0,No Changes,September
1.0,June,2,0,2.0,0.0,0.0,SC,National,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,104.0,0,0,Check-Out,0,No Changes,June
180.0,October,1,2,1.0,0.0,0.0,BB,United_Kingdom,Offline TA/TO,TA/TO,0,0,0,A,1,No Deposit,other_Agent,no_Company,Transient-Party,120.0,0,0,Check-Out,0,No Changes,April
72.0,December,2,0,2.0,0.0,0.0,HB,National,Groups,TA/TO,0,1,0,A,0,Non Refund,other_Agent,no_Company,Transient,90.0,0,0,Canceled,0,No Changes,October
0.0,October,0,2,2.0,0.0,0.0,SC,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,63.76,0,0,Check-Out,0,No Changes,October
63.0,April,1,4,2.0,0.0,0.0,BB,United_Kingdom,Direct,Direct,0,0,0,Other,0,No Deposit,other_Agent,no_Company,Transient,128.35,0,0,Check-Out,0,No Changes,February
405.0,July,0,2,1.0,0.0,0.0,HB,Germany,Offline TA/TO,TA/TO,0,0,0,A,1,No Deposit,other_Agent,no_Company,Transient-Party,91.5,0,0,Check-Out,0,No Changes,May
11.0,August,0,2,2.0,0.0,0.0,BB,National,Corporate,Corporate,0,0,0,A,1,Non Refund,no_Agent,other_Company,Transient,75.0,0,0,Canceled,0,No Changes,August
32.0,November,0,2,2.0,0.0,0.0,BB,Germany,Complementary,Direct,0,0,0,Other,0,No Deposit,no_Agent,no_Company,Transient,75.0,0,1,Check-Out,0,No Changes,October
1.0,August,2,2,2.0,0.0,0.0,SC,National,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Contract,81.0,0,0,Check-Out,0,No Changes,August
187.0,April,1,1,2.0,1.0,0.0,HB,National,Online TA,TA/TO,0,0,0,D,0,No Deposit,other_Agent,no_Company,Transient,140.3,0,1,Canceled,0,No Changes,October
40.0,July,0,3,3.0,0.0,0.0,BB,France,Online TA,TA/TO,0,0,0,D,0,No Deposit,other_Agent,no_Company,Transient,168.3,0,0,Canceled,0,No Changes,June
15.0,June,0,2,1.0,0.0,0.0,BB,France,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,130.0,0,0,Check-Out,0,No Changes,May
226.0,June,1,2,2.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,other_Agent,no_Company,Transient,105.0,0,0,Canceled,0,No Changes,November
60.0,February,2,3,2.0,0.0,0.0,BB,Other_Americas,Online TA,TA/TO,0,0,0,A,2+,No Deposit,other_Agent,no_Company,Transient,97.28,0,1,Check-Out,0,No Changes,December
36.0,October,0,3,1.0,0.0,0.0,HB,National,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,91.0,0,0,Check-Out,0,No Changes,September
43.0,November,0,3,1.0,0.0,0.0,SC,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,85.07,0,1,Check-Out,0,No Changes,September
365.0,July,0,2,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,Non Refund,other_Agent,no_Company,Transient,62.0,0,0,Canceled,0,No Changes,July
88.0,November,0,1,2.0,1.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,Other,2+,No Deposit,other_Agent,no_Company,Transient,156.6,0,1,Canceled,0,No Changes,August
49.0,February,0,1,1.0,0.0,0.0,BB,Spain,Groups,TA/TO,0,0,0,A,2+,No Deposit,no_Agent,no_Company,Transient-Party,65.0,0,1,Check-Out,0,No Changes,January
0.0,December,1,0,1.0,0.0,0.0,SC,Spain,Online TA,TA/TO,0,0,0,A,1,No Deposit,other_Agent,no_Company,Transient,88.0,0,0,Check-Out,0,No Changes,December
23.0,September,0,1,2.0,0.0,0.0,BB,Germany,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,105.0,0,0,Check-Out,0,No Changes,August
60.0,September,0,2,2.0,0.0,0.0,BB,Other_Americas,Online TA,TA/TO,0,0,0,D,0,No Deposit,other_Agent,no_Company,Transient,123.3,0,0,Canceled,0,No Changes,July
157.0,July,0,4,2.0,0.0,0.0,BB,Spain,Online TA,TA/TO,0,0,0,D,0,No Deposit,other_Agent,no_Company,Transient,116.1,0,0,Canceled,0,No Changes,January
73.0,July,1,2,2.0,0.0,0.0,BB,Spain,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,80.1,0,0,Check-Out,0,No Changes,April
75.0,March,1,3,2.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,other_Agent,no_Company,Transient,80.0,0,0,Canceled,0,No Changes,January
42.0,March,0,2,2.0,0.0,0.0,SC,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,71.1,0,1,Check-Out,0,No Changes,January
13.0,March,0,2,1.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,0,0,A,1,No Deposit,other_Agent,no_Company,Transient,65.0,1,1,Check-Out,1,No Changes,March
241.0,March,0,3,1.0,0.0,0.0,BB,Germany,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,84.6,0,0,Canceled,0,No Changes,July
89.0,October,2,2,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,Non Refund,other_Agent,no_Company,Transient,62.0,0,0,Canceled,0,No Changes,July
157.0,May,0,3,2.0,0.0,0.0,SC,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,120.0,0,2+,Canceled,0,No Changes,December
81.0,March,0,3,2.0,0.0,0.0,HB,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,85.68,0,0,Check-Out,1,No Changes,December
5.0,June,2,3,2.0,0.0,0.0,BB,Other_Europe,Direct,Direct,0,0,0,D,0,No Deposit,other_Agent,no_Company,Transient,129.2,0,1,Check-Out,1,No Changes,June
168.0,July,1,4,2.0,0.0,0.0,BB,Germany,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,80.1,0,1,Check-Out,0,No Changes,January
25.0,June,2,2,2.0,0.0,0.0,BB,Other_Americas,Online TA,TA/TO,0,0,0,D,0,No Deposit,other_Agent,no_Company,Transient,111.2,0,1,Check-Out,0,No Changes,May
8.0,December,1,2,2.0,0.0,0.0,BB,Spain,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,80.27,0,0,Check-Out,0,No Changes,November
117.0,February,1,2,2.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,1,0,A,0,Non Refund,other_Agent,no_Company,Transient,75.0,0,0,Canceled,0,No Changes,November
121.0,December,2,3,2.0,0.0,0.0,BB,Germany,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,88.4,0,1,Check-Out,0,No Changes,August
32.0,February,0,1,2.0,0.0,0.0,BB,National,Direct,Direct,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,69.5,0,0,Check-Out,0,No Changes,January
15.0,February,0,1,1.0,0.0,0.0,BB,Spain,Corporate,Corporate,0,0,0,A,0,No Deposit,no_Agent,other_Company,Transient,65.0,0,0,Check-Out,0,No Changes,January
51.0,April,2,1,2.0,0.0,0.0,SC,United_Kingdom,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,114.0,0,1,Check-Out,0,No Changes,February
99.0,January,2,4,2.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,88.4,0,2+,Check-Out,0,No Changes,October
16.0,June,2,3,2.0,0.0,0.0,BB,United_Kingdom,Online TA,TA/TO,0,0,0,D,0,No Deposit,other_Agent,no_Company,Transient,158.0,0,1,Check-Out,0,No Changes,May
